Date,Hospital_Code,Region,Hospital_Name,Type1_Attendances,Type2_Attendances,Other_Attendances,Type1_Over4hrs,Type2_Over4hrs,Other_Over4hrs,Wait_4to12hrs,Wait_12plus_hrs,Emerg_Admissions,Total_Attendances,Total_Over4hrs,Pct_Within_4hrs,Target_Failed,Year,Month,Quarter,Season
2024-08-01,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,7521,0,902,2914,0,8,636,90,2567,7521,2914,61.26,1,2024,8,3,Summer
2024-08-01,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8834,0,0,3410,0,0,662,83,2664,8834,3410,61.4,1,2024,8,3,Summer
2024-08-01,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,10568,1333,5515,4269,37,108,450,1,4184,10568,4269,59.6,1,2024,8,3,Summer
2024-08-01,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7363,0,712,2488,0,0,465,260,1950,7363,2488,66.21,1,2024,8,3,Summer
2024-08-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12262,0,0,2915,0,0,220,50,1429,12262,2915,76.23,1,2024,8,3,Summer
2024-08-01,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4125,0,0,1995,0,0,186,70,867,4125,1995,51.64,1,2024,8,3,Summer
2024-08-01,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8907,144,5284,4568,0,57,690,297,2956,8907,4568,48.71,1,2024,8,3,Summer
2024-08-01,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6150,0,1404,758,0,0,60,0,2479,6150,758,87.67,1,2024,8,3,Summer
2024-08-01,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14900,1770,7379,6858,62,102,1621,644,5096,14900,6858,53.97,1,2024,8,3,Summer
2024-08-01,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,3730,0,0,148,0,0,0,0,861,3730,148,96.03,0,2024,8,3,Summer
2024-08-01,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10373,0,0,1335,0,0,167,16,1742,10373,1335,87.13,1,2024,8,3,Summer
2024-08-01,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8490,0,0,1896,0,0,224,0,2878,8490,1896,77.67,1,2024,8,3,Summer
2024-08-01,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6432,0,3643,2930,0,27,318,33,2114,6432,2930,54.45,1,2024,8,3,Summer
2024-08-01,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8644,0,3291,2490,0,58,554,256,3028,8644,2490,71.19,1,2024,8,3,Summer
2024-08-01,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14746,0,0,4154,0,0,884,2,2882,14746,4154,71.83,1,2024,8,3,Summer
2024-08-01,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5352,0,3468,2427,0,28,943,0,1457,5352,2427,54.65,1,2024,8,3,Summer
2024-08-01,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10059,0,2342,5314,0,176,590,546,3126,10059,5314,47.17,1,2024,8,3,Summer
2024-08-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9359,0,9710,6096,0,910,1146,732,4105,9359,6096,34.86,1,2024,8,3,Summer
2024-08-01,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,21610,2878,10782,8773,54,486,3009,171,5500,21610,8773,59.4,1,2024,8,3,Summer
2024-08-01,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12312,0,13540,5394,0,69,613,315,6468,12312,5394,56.19,1,2024,8,3,Summer
2024-08-01,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8140,0,3856,2010,0,51,494,28,3467,8140,2010,75.31,1,2024,8,3,Summer
2024-08-01,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6630,0,1196,2298,0,0,207,63,1959,6630,2298,65.34,1,2024,8,3,Summer
2024-08-01,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11649,2203,11348,4999,249,69,620,630,7338,11649,4999,57.09,1,2024,8,3,Summer
2024-08-01,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5235,0,5541,2055,0,157,602,0,2433,5235,2055,60.74,1,2024,8,3,Summer
2024-08-01,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,16116,686,10138,5972,0,32,1581,67,3607,16116,5972,62.94,1,2024,8,3,Summer
2024-08-01,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6825,0,4797,3138,0,14,1217,206,2387,6825,3138,54.02,1,2024,8,3,Summer
2024-08-01,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31490,363,1511,12017,0,34,2750,1600,11641,31490,12017,61.84,1,2024,8,3,Summer
2024-08-01,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4587,0,0,1653,0,0,189,42,1899,4587,1653,63.96,1,2024,8,3,Summer
2024-08-01,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20272,1837,0,8227,2,0,1536,662,5941,20272,8227,59.42,1,2024,8,3,Summer
2024-08-01,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,19069,0,8871,7987,0,0,828,639,4062,19069,7987,58.12,1,2024,8,3,Summer
2024-08-01,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4447,0,10672,1585,0,21,61,0,1552,4447,1585,64.36,1,2024,8,3,Summer
2024-08-01,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28003,0,5633,8638,0,110,2818,12,8820,28003,8638,69.15,1,2024,8,3,Summer
2024-08-01,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,21240,1000,10368,8383,0,41,2172,95,5446,21240,8383,60.53,1,2024,8,3,Summer
2024-08-01,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9006,0,8229,3205,0,44,1361,0,1974,9006,3205,64.41,1,2024,8,3,Summer
2024-08-01,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9840,0,0,2527,0,0,457,308,3099,9840,2527,74.32,1,2024,8,3,Summer
2024-08-01,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16301,0,2179,2651,0,7,640,12,4915,16301,2651,83.74,1,2024,8,3,Summer
2024-08-01,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8668,0,10210,4133,0,42,527,566,2542,8668,4133,52.32,1,2024,8,3,Summer
2024-08-01,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14153,2323,0,4271,97,0,796,82,4993,14153,4271,69.82,1,2024,8,3,Summer
2024-08-01,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5824,1104,191,2317,0,0,402,241,1821,5824,2317,60.22,1,2024,8,3,Summer
2024-08-01,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,3483,0,0,159,0,0,1,0,715,3483,159,95.43,0,2024,8,3,Summer
2024-08-01,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7939,0,1429,3654,0,0,395,85,2104,7939,3654,53.97,1,2024,8,3,Summer
2024-08-01,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,8254,0,6525,2698,0,448,405,572,1805,8254,2698,67.31,1,2024,8,3,Summer
2024-08-01,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7196,0,3435,3074,0,172,694,428,2141,7196,3074,57.28,1,2024,8,3,Summer
2024-08-01,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,4794,0,2183,2638,0,173,303,634,1541,4794,2638,44.97,1,2024,8,3,Summer
2024-08-01,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12064,0,4545,3900,0,0,465,485,1384,12064,3900,67.67,1,2024,8,3,Summer
2024-07-01,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10480,0,6358,5065,0,63,568,534,2791,10480,5065,51.67,1,2024,7,3,Summer
2024-07-01,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,4595,0,1502,2063,0,0,246,63,1083,4595,2063,55.1,1,2024,7,3,Summer
2024-07-01,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13350,0,15205,5877,0,110,589,315,6909,13350,5877,55.98,1,2024,7,3,Summer
2024-07-01,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6079,0,6799,3513,0,142,325,17,2778,6079,3513,42.21,1,2024,7,3,Summer
2024-07-01,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9187,0,4065,2499,0,179,696,30,3998,9187,2499,72.8,1,2024,7,3,Summer
2024-07-01,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10808,399,7039,6002,0,279,806,583,4493,10808,6002,44.47,1,2024,7,3,Summer
2024-07-01,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6708,0,13834,3878,0,862,579,510,2287,6708,3878,42.19,1,2024,7,3,Summer
2024-07-01,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12880,2370,13516,5125,365,159,717,633,7649,12880,5125,60.21,1,2024,7,3,Summer
2024-07-01,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8700,0,0,2791,0,0,402,0,3094,8700,2791,67.92,1,2024,7,3,Summer
2024-07-01,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,14267,0,4913,5004,0,211,478,709,3669,14267,5004,64.93,1,2024,7,3,Summer
2024-07-01,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7823,0,733,2344,0,0,440,290,2111,7823,2344,70.04,1,2024,7,3,Summer
2024-07-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13213,0,0,3515,0,0,349,54,1442,13213,3515,73.4,1,2024,7,3,Summer
2024-07-01,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13507,508,8531,6483,0,110,974,903,5207,13507,6483,52.0,1,2024,7,3,Summer
2024-07-01,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11762,841,6231,5856,207,330,102,15,1771,11762,5856,50.21,1,2024,7,3,Summer
2024-07-01,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9387,0,0,2604,0,0,241,341,1091,9387,2604,72.26,1,2024,7,3,Summer
2024-07-01,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5525,0,5782,2309,0,280,630,0,2454,5525,2309,58.21,1,2024,7,3,Summer
2024-07-01,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9105,0,4423,2739,0,120,2094,90,3592,9105,2739,69.92,1,2024,7,3,Summer
2024-07-01,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9375,0,2102,3960,0,44,745,364,2531,9375,3960,57.76,1,2024,7,3,Summer
2024-07-01,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9884,0,8727,3377,0,56,1428,0,2109,9884,3377,65.83,1,2024,7,3,Summer
2024-07-01,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4932,382,1806,1902,0,0,356,6,1369,4932,1902,61.44,1,2024,7,3,Summer
2024-07-01,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8469,0,1851,4066,0,0,451,121,2151,8469,4066,51.99,1,2024,7,3,Summer
2024-07-01,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,34297,377,1666,13679,0,67,2891,1665,11732,34297,13679,60.12,1,2024,7,3,Summer
2024-07-01,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11554,1366,6113,4850,30,143,439,3,4640,11554,4850,58.02,1,2024,7,3,Summer
2024-07-01,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13604,0,5037,4948,0,0,897,127,4263,13604,4948,63.63,1,2024,7,3,Summer
2024-07-01,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6017,0,3687,2788,0,36,988,3,1763,6017,2788,53.66,1,2024,7,3,Summer
2024-07-01,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7078,0,8165,3086,0,265,251,223,2067,7078,3086,56.4,1,2024,7,3,Summer
2024-07-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5165,0,0,626,0,0,0,0,881,5165,626,87.88,1,2024,7,3,Summer
2024-07-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5111,0,1025,1591,0,0,377,39,1130,5111,1591,68.87,1,2024,7,3,Summer
2024-07-01,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4330,0,273,267,0,0,4,1,851,4330,267,93.83,1,2024,7,3,Summer
2024-07-01,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8444,0,5142,3225,0,112,371,0,2068,8444,3225,61.81,1,2024,7,3,Summer
2024-07-01,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,7428,0,1528,3018,0,130,823,112,2841,7428,3018,59.37,1,2024,7,3,Summer
2024-07-01,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12929,0,4287,4862,0,19,745,15,4140,12929,4862,62.39,1,2024,7,3,Summer
2024-07-01,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9127,0,3435,2349,0,0,541,663,2653,9127,2349,74.26,1,2024,7,3,Summer
2024-07-01,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11348,0,3690,3745,0,34,816,149,2933,11348,3745,67.0,1,2024,7,3,Summer
2024-07-01,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12612,0,0,4685,0,0,445,456,2805,12612,4685,62.85,1,2024,7,3,Summer
2024-07-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10039,0,0,3151,0,0,619,182,2938,10039,3151,68.61,1,2024,7,3,Summer
2024-07-01,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9254,0,3424,2796,0,95,536,351,3094,9254,2796,69.79,1,2024,7,3,Summer
2024-07-01,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4789,0,11526,2047,0,31,106,0,1710,4789,2047,57.26,1,2024,7,3,Summer
2024-07-01,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9464,0,4425,4752,0,447,963,214,3747,9464,4752,49.79,1,2024,7,3,Summer
2024-07-01,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6856,0,3106,3351,0,86,849,511,1785,6856,3351,51.12,1,2024,7,3,Summer
2024-07-01,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,10715,0,2643,3027,0,19,274,14,3524,10715,3027,71.75,1,2024,7,3,Summer
2024-07-01,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12244,0,3617,4395,0,180,1058,219,3168,12244,4395,64.1,1,2024,7,3,Summer
2024-07-01,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12099,1737,4909,4706,85,0,465,37,3584,12099,4706,61.1,1,2024,7,3,Summer
2024-07-01,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7444,0,9263,3760,0,435,226,4,2576,7444,3760,49.49,1,2024,7,3,Summer
2024-07-01,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17341,765,11634,6911,0,109,1527,324,3595,17341,6911,60.15,1,2024,7,3,Summer
2024-07-01,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,21344,0,10061,9283,0,1,888,993,4145,21344,9283,56.51,1,2024,7,3,Summer
2024-07-01,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11911,1955,2104,3391,0,1,587,0,4416,11911,3391,71.53,1,2024,7,3,Summer
2024-07-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10123,0,10310,6944,0,1063,1011,993,4191,10123,6944,31.4,1,2024,7,3,Summer
2024-07-01,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21025,2004,0,8652,104,0,1656,895,6068,21025,8652,58.85,1,2024,7,3,Summer
2024-07-01,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18284,0,2293,3577,0,36,1088,35,5094,18284,3577,80.44,1,2024,7,3,Summer
2024-07-01,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9438,0,7188,4975,0,57,165,10,3255,9438,4975,47.29,1,2024,7,3,Summer
2024-07-01,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8420,0,1103,3579,0,40,828,260,2675,8420,3579,57.49,1,2024,7,3,Summer
2024-07-01,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7920,0,2631,4540,0,4,611,648,2067,7920,4540,42.68,1,2024,7,3,Summer
2024-07-01,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17086,0,7411,6076,0,213,660,385,7272,17086,6076,64.44,1,2024,7,3,Summer
2024-07-01,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11913,1320,0,3503,98,0,198,7,3782,11913,3503,70.6,1,2024,7,3,Summer
2024-07-01,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,10175,800,3179,4790,8,31,1544,36,3554,10175,4790,52.92,1,2024,7,3,Summer
2024-07-01,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,14381,0,10887,6683,0,1293,1024,522,4045,14381,6683,53.53,1,2024,7,3,Summer
2024-07-01,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,11291,0,5697,4559,0,224,639,148,3769,11291,4559,59.62,1,2024,7,3,Summer
2024-07-01,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12293,0,8747,3569,0,7,763,118,2599,12293,3569,70.97,1,2024,7,3,Summer
2024-07-01,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,12578,149,625,4915,0,0,460,17,4311,12578,4915,60.92,1,2024,7,3,Summer
2024-07-01,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11361,338,1519,3150,0,89,340,640,1929,11361,3150,72.27,1,2024,7,3,Summer
2024-07-01,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11938,3868,7689,4784,33,464,580,130,4198,11938,4784,59.93,1,2024,7,3,Summer
2024-07-01,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,9054,0,6977,2902,0,753,405,661,1808,9054,2902,67.95,1,2024,7,3,Summer
2024-07-01,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9141,0,6548,4715,0,47,667,953,4960,9141,4715,48.42,1,2024,7,3,Summer
2024-07-01,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9996,0,12776,2777,0,12,52,0,3962,9996,2777,72.22,1,2024,7,3,Summer
2024-07-01,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19890,0,6153,5427,0,149,581,42,2814,19890,5427,72.71,1,2024,7,3,Summer
2024-07-01,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13840,0,4123,5411,0,10,1036,236,3839,13840,5411,60.9,1,2024,7,3,Summer
2024-07-01,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8986,0,0,2757,0,0,616,125,2479,8986,2757,69.32,1,2024,7,3,Summer
2024-07-01,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13166,0,12860,5962,0,207,600,1085,3097,13166,5962,54.72,1,2024,7,3,Summer
2024-07-01,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8151,0,7940,2532,0,257,689,18,4106,8151,2532,68.94,1,2024,7,3,Summer
2024-07-01,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15769,2095,340,7080,87,5,782,329,4230,15769,7080,55.1,1,2024,7,3,Summer
2024-07-01,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12782,0,4462,5594,0,0,2052,50,4322,12782,5594,56.24,1,2024,7,3,Summer
2024-07-01,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,25172,1078,17776,11241,14,1954,1246,861,4757,25172,11241,55.34,1,2024,7,3,Summer
2024-07-01,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,18231,0,8482,6919,0,157,952,544,3961,18231,6919,62.05,1,2024,7,3,Summer
2024-07-01,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7849,584,7323,4280,7,720,313,788,1613,7849,4280,45.47,1,2024,7,3,Summer
2024-07-01,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8656,0,0,3172,0,0,583,5,2608,8656,3172,63.35,1,2024,7,3,Summer
2024-07-01,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,15305,0,11976,7198,0,168,1124,259,6243,15305,7198,52.97,1,2024,7,3,Summer
2024-07-01,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,13431,0,10214,5448,0,170,357,8,3370,13431,5448,59.44,1,2024,7,3,Summer
2024-07-01,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9397,1226,7165,4689,0,110,1076,16,3669,9397,4689,50.1,1,2024,7,3,Summer
2024-07-01,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10650,809,6828,4436,0,338,96,66,2370,10650,4436,58.35,1,2024,7,3,Summer
2024-07-01,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6856,0,1837,2191,0,17,522,133,973,6856,2191,68.04,1,2024,7,3,Summer
2024-07-01,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25778,0,9312,11400,0,388,1749,791,6952,25778,11400,55.78,1,2024,7,3,Summer
2024-07-01,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8799,0,2567,4269,0,0,836,126,1832,8799,4269,51.48,1,2024,7,3,Summer
